variance,entropy,type
0.1658333333333333,1.6399341552773923,classical_cross
0.14249999999999996,1.2540994652457849,classical_cross
0.47333333333333333,1.7440334590709294,classical_cross
0.14888888888888893,1.5183171139026328,classical_cross
0.21138888888888888,1.4789979862080433,classical_cross
0.06916666666666667,1.6036297763939427,classical_cross
0.22666666666666668,1.4912116616583764,classical_cross
0.06222222222222224,1.4402347496985994,classical_cross
0.0,0.0,classical_cross
0.16916666666666666,1.6483829160950223,classical_cross
0.07333333333333333,0.37677016125443674,classical_cross
0.3413888888888889,1.567743828267425,classical_cross
0.14368055555555556,1.5845457675954135,classical_cross
0.15916666666666668,1.4882408357520271,classical_cross
0.19000000000000003,1.4135723866507024,classical_cross
0.34888888888888886,1.3019450170519506,classical_cross
0.11333333333333334,1.252762968490368,classical_cross
0.2166666666666667,1.5302207415648603,classical_cross
0.055555555555555546,1.5430293192540039,classical_cross
0.19805555555555554,1.2980354848591955,classical_cross
0.29701388888888886,1.60670189195808,classical_cross
0.04472222222222221,1.4127446368588479,classical_cross
0.039166666666666676,1.6726254461443206,classical_cross
0.1758333333333333,1.6884436229543944,classical_cross
0.13,1.5945144483775855,classical_cross
0.06805555555555554,1.4302803019050931,classical_cross
0.15333333333333335,0.8675632284784613,classical_cross
0.10222222222222226,1.4226300262025473,classical_cross
0.20555555555555557,1.5861426872912248,classical_cross
0.1691666666666667,1.1491523765290235,classical_cross
0.1955555555555555,1.5376690946080505,classical_cross
0.21555555555555553,1.7043624797826138,classical_cross
0.3413888888888889,1.6164030712542898,classical_cross
0.10472222222222226,1.1189688668776265,classical_cross
0.04555555555555557,0.9502705392302345,classical_cross
0.02250000000000001,1.277034259462139,classical_cross
0.03805555555555556,1.1490596969666202,classical_cross
0.27472222222222226,1.4025591911285769,classical_cross
0.1888888888888889,1.6286830566086754,classical_cross
0.26000000000000006,1.5622948860428798,classical_cross
0.26916666666666667,1.5433384086557353,classical_cross
0.16222222222222224,1.2394967485739317,classical_cross
0.1813888888888889,1.357140143843188,classical_cross
0.26583333333333337,1.5627179695359037,classical_cross
0.1691666666666667,1.51746432457784,classical_cross
0.04222222222222222,1.5113949669994375,classical_cross
0.006666666666666669,1.3862943611158907,classical_cross
0.09666666666666668,1.5773955216569528,classical_cross
0.06472222222222222,1.3624474851866286,classical_cross
0.04333333333333333,1.5654451070573328,classical_cross
0.06333333333333335,0.9502705392302345,classical_cross
0.03805555555555555,1.1490596969666202,classical_cross
0.19805555555555557,1.3438103288179777,classical_cross
0.17805555555555555,1.434740924287665,classical_cross
0.08555555555555555,1.5419764327568246,classical_cross
0.1366666666666667,1.613794239146855,classical_cross
0.3622222222222222,1.2676138840828641,classical_cross
0.06583333333333335,1.3792922544666757,classical_cross
0.3247222222222223,1.669605886493212,classical_cross
0.06472222222222221,1.0905994737754787,classical_cross
0.1036805555555556,1.6742551164358337,classical_cross
0.07916666666666668,1.5792331346063393,classical_cross
0.08222222222222224,1.4174254955307064,classical_cross
0.005555555555555553,1.6957425341636347,classical_cross
0.055833333333333325,1.294545165840896,classical_cross
0.27888888888888896,1.5701928912302914,classical_cross
